ID,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQualityRate,LocalAmenities,TransportAccess,Fireplace,HouseColor,Garage,Floors,Windows,PreviousSalePrice,IsLuxury
332,707338,1188,3,2,512,37,7.4,15,3.5,95.2,1.45,9,5,4,Yes,green,No,1,11,591.2705,1
333,879556,2211,5,2,782,47.9,7.4,9,1.7,86.9,1.45,3,8,10,Yes,blue,No,3,23,16.5205,1
334,833830,2236,2,2,1142,24.2,6,55,2.5,89.1,1.79,1,9,8,Yes,red,No,2,39,755.6205,1
348,759334,1496,3,2,1036,41,8.1,17,1.9,88.6,1.4,10,8,5,Yes,red,No,3,30,645.4205,0
355,808598,2722,2,6,900,39,7,48,13.4,92.4,1.42,9,3,4,Yes,green,No,2,59,743.2705,0
358,1012927,2509,5,1,733,28.4,9.3,41,0.5,92.6,1.09,10,10,8,Yes,green,No,2,53,526.6705,1
359,900383,1884,2,7,699,56.2,8.4,19,3.2,94.2,1.54,5,10,4,Yes,blue,No,2,12,1148.9205,1
360,882737,1713,2,7,616,27.8,9.6,10,0.5,94.1,1.44,10,7,9,Yes,blue,No,3,8,644.4705,0
363,702801,1415,5,6,200,33,8.3,9,8.2,92.9,1.49,2,7,10,Yes,white,No,2,44,695.7705,1
364,644865,1122,5,5,432,6,7.7,8,4.2,99,1.61,2,5,8,Yes,yellow,No,1,34,183.7205,0
368,835337,1777,2,7,724,35.5,7.9,30,9.5,87.6,1.06,5,4,10,Yes,white,No,1,51,1332.2705,0
374,721342,1953,4,5,611,28.8,6,21,5.8,87.4,1.26,9,6,7,Yes,blue,No,2,27,1111.8705,1
375,755597,1455,1,5,555,16.4,7.5,13,4.6,94.2,1.58,5,10,9,Yes,yellow,No,3,20,1162.2205,0
377,784113,1126,2,4,200,14.1,9,1,5.6,97.3,1.39,8,1,9,Yes,green,No,1,5,198.9205,0
378,842962,2094,2,5,740,27.5,8,26,3.9,95.4,1.46,10,4,7,Yes,blue,No,2,-4,636.8705,0
380,772879,2526,4,4,705,31.9,6.9,67,13.7,99,1.74,1,3,10,Yes,red,No,3,16,1010.2205,1
381,795923,2549,3,3,488,14.4,7,58,6.9,92.4,0.72,7,5,1,Yes,green,No,2,-3,1128.9705,1
386,660635,1525,3,3,200,35.6,9,5,20.1,97.3,1.18,3,8,2,Yes,blue,No,3,53,7.9705,0
390,836543,2249,6,1,625,20,8.5,2,6.6,85.1,1.56,10,1,6,Yes,white,No,2,43,1369.3205,0
403,708016,1256,5,7,423,39.9,9.2,11,0.7,98.8,1.24,7,6,9,Yes,blue,No,1,49,159.0205,0
409,790383,1977,3,3,455,23.1,7,6,3.1,86.7,1.22,10,4,5,Yes,green,No,1,20,309.1205,0
428,810510,1957,1,3,200,74.4,7.3,14,13.2,90.6,1.18,5,9,5,Yes,white,No,2,47,887.6705,0
429,761983,1146,5,1,864,29.6,7.5,72,11.9,99,1.36,9,9,4,Yes,blue,No,2,54,1086.2205,0
431,971472,2642,6,3,989,26.2,9.1,41,0.6,93.4,0.65,4,4,9,Yes,white,No,1,42,1030.1705,0
443,811640,1853,4,2,200,28.2,8.9,20,12.9,94.3,1.54,6,6,6,Yes,red,No,2,26,1146.0705,0
445,1166213,3319,4,2,858,11.8,7.2,5,3.5,90.3,0.85,7,10,3,Yes,blue,No,2,38,911.4205,1
449,938521,1573,6,5,1508,38.3,8.2,11,0.5,91.4,0.95,3,5,10,Yes,red,No,1,27,1081.4705,0
450,825710,2096,5,1,933,23.8,8.5,23,1.3,92.3,1.73,6,9,1,Yes,white,No,1,-3,543.7705,1
452,1108013,2791,5,2,1099,3.7,7.6,2,10,92.6,1.88,6,3,5,Yes,red,No,1,-2,1206.8705,1
461,752953,1610,2,1,330,17.1,7.8,8,6.8,91.3,1.48,6,3,2,Yes,blue,No,3,29,862.9705,0
464,683848,2006,3,4,731,47,9.5,35,13.7,92.2,0.96,2,8,6,Yes,white,No,1,57,1267.6705,0
468,1020778,2663,6,5,1190,14,8.5,1,0.5,95.1,1.62,7,8,7,Yes,red,No,3,17,401.2705,0
474,578273,867,4,6,200,12.9,6.9,73,5.9,95.4,1.15,4,3,8,Yes,white,No,2,-5,1060.5705,1
477,847964,2916,6,4,1329,51.3,7,2,15.8,96.8,1.17,6,3,2,Yes,green,No,1,42,677.7205,1
488,700088,1844,4,3,1033,50.9,9.2,28,2.8,99,1.18,7,9,9,Yes,blue,No,1,62,1152.7205,0
492,1011448,2286,5,6,390,4.6,9.3,7,5.5,89,0.73,9,8,8,Yes,red,No,3,14,711.9205,0
495,764420,1430,1,2,396,23.5,8.6,52,0.5,92.4,1.95,2,4,8,Yes,white,No,2,46,1473.8205,0
500,568942,1338,6,4,506,22.2,8.1,36,2.8,97.3,1.15,2,2,5,Yes,green,No,1,12,356.6205,1
1,681811,1552,5,5,465,27.5,7.6,8,8.1,95.8,1.41,1,10,6,Yes,white,No,3,55,663.4705,1
3,584951,960,5,6,1118,47.7,9.3,40,4.9,96.2,1.31,5,8,7,Yes,blue,No,2,45,1302.8205,1
5,880771,2326,5,3,1682,33.7,8.6,3,1.3,93.5,0.99,6,9,10,Yes,red,No,1,30,3.2205,1
6,486411,1152,3,4,229,39.8,8.6,77,18,89.1,1.64,4,8,3,Yes,yellow,No,2,34,558.9705,0
13,667243,1806,4,3,200,69.6,7.7,45,12.6,90.6,1.34,2,7,1,Yes,yellow,No,3,26,656.8205,1
16,648524,1505,6,4,504,35.8,7.8,15,7.8,94.9,1.82,10,10,2,Yes,white,No,1,6,462.0705,1
21,582886,1764,2,1,506,38.5,7,1,11,90.2,1.91,1,5,1,Yes,red,No,2,41,670.1205,1
24,492965,1028,6,4,720,53.9,5,16,9.3,91.2,0.65,4,8,9,Yes,white,No,2,24,152.3705,1
31,607107,1168,2,2,800,5.7,8,7,21.3,91.5,1.3,3,2,3,Yes,yellow,No,1,0,556.1205,0
33,808600,2325,2,1,1194,38.9,8,3,5.1,86.9,1.57,7,7,8,Yes,yellow,No,2,22,1273.3705,0
38,806112,1415,2,1,361,16.4,7.9,5,13.3,99,1.68,5,8,6,Yes,red,No,1,42,874.3705,0
44,724081,1354,1,6,202,23.2,7.7,3,7.4,92.4,1.33,3,2,3,Yes,white,No,2,45,1379.7705,0
51,919335,2323,4,6,913,22.7,7.6,53,5.5,91.3,1.75,9,7,4,Yes,red,No,2,11,1422.5205,0
52,930418,2035,2,5,417,18.3,8.8,0,0.5,95.8,1.02,7,10,2,Yes,yellow,No,1,-4,60.2205,1
53,714695,2029,2,1,426,12.8,7.5,41,3.3,93.1,0.74,4,4,3,Yes,white,No,1,58,510.5205,0
54,845487,1637,3,1,244,50.6,9.9,29,5.9,91.4,0.75,7,10,1,Yes,red,No,3,55,900.9705,0
56,689305,1216,2,7,756,30,9.2,1,1.9,91.4,1.19,6,6,3,Yes,green,No,2,20,261.6205,1
63,768685,1601,3,5,256,10.7,9.7,32,8,90.2,1.54,6,3,5,Yes,yellow,No,2,5,235.9705,1
69,613828,1787,2,6,279,12.1,7.8,91,7,89.7,1.82,2,3,3,Yes,red,No,2,60,1536.5205,1
71,733684,1191,3,7,378,15.1,8.7,45,8.5,90,1.3,9,1,2,Yes,red,No,2,0,179.9205,1
80,922269,3020,4,3,1291,11.1,7.4,61,4,85.6,1.35,4,5,7,Yes,green,No,2,21,1403.5205,1
95,667709,1729,5,5,570,45.7,6.6,10,1.9,93.5,1.21,7,1,7,Yes,white,No,3,33,45.0205,0
99,734290,1376,5,7,454,32.3,7.9,14,13.3,95.7,1.45,9,6,1,Yes,blue,No,2,55,1190.7205,0
100,650711,1843,1,1,726,20.3,4.9,23,2.7,95.2,1.46,2,10,3,Yes,red,No,2,48,1014.0205,1
104,738163,1850,6,6,499,47.3,6.8,12,2.4,96.2,0.68,3,10,2,Yes,yellow,No,2,32,396.5205,0
105,701037,2071,4,4,467,33.1,8,21,8.5,89.3,1.16,3,1,4,Yes,white,No,2,58,1404.4705,0
109,804549,1236,2,1,831,47.4,8.8,10,4.1,93.1,2.22,9,4,7,Yes,blue,No,2,31,1281.9205,0
111,687623,1521,1,4,257,11.4,9.3,25,3.1,90.8,1.59,6,4,5,Yes,white,No,2,7,409.8205,1
119,728343,1035,4,4,200,54,7.7,35,4.9,93.8,0.98,4,7,9,Yes,yellow,No,2,2,551.3705,1
126,837176,1417,6,4,406,18.9,8.3,1,5.2,97.7,1.28,2,1,8,Yes,white,No,2,9,1179.3205,0
127,605022,1636,5,3,624,47.8,6.1,38,18.8,92.2,1.3,10,6,10,Yes,white,No,2,33,958.9205,0
128,787121,1791,3,4,200,35.3,8.5,9,13,95.2,1.11,10,4,9,Yes,red,No,2,6,1159.3705,0
130,894296,1863,3,4,200,13.8,8.9,25,3.1,95.3,1.57,9,6,6,Yes,blue,No,3,16,1435.8205,1
139,594708,1413,4,1,200,5.3,9.5,26,8,91,1.77,2,2,5,Yes,green,No,3,39,1522.2705,0
144,697951,1561,5,3,531,56.3,7.2,6,10,91.2,1.23,5,4,2,Yes,green,No,2,9,1375.0205,0
149,898756,2338,5,6,1071,34.4,7.7,5,2.7,94.3,1.59,2,9,6,Yes,blue,No,1,60,174.2205,1
152,700386,1336,4,3,381,31.8,9.3,30,10.4,95.8,2.13,9,5,5,Yes,yellow,No,2,60,179.9205,0
155,732457,1328,3,3,667,21.4,8.5,26,2.3,98.9,1.18,4,9,3,Yes,white,No,3,12,1293.3205,0
157,855775,1889,6,4,1340,33.7,7.9,2,10.2,92.2,0.72,8,1,9,Yes,red,No,1,12,64.0205,1
158,1463110,4500,5,6,1835,32.5,8.7,1,3.2,93.9,1.45,7,9,10,Yes,green,No,3,13,1282.8705,0
160,697802,1212,5,2,220,7.9,8.2,17,13.9,89.7,1.02,1,10,6,Yes,white,No,1,3,998.8205,0
162,607945,871,4,5,200,38.3,8.2,22,9.9,89.2,1.31,7,2,10,Yes,green,No,2,8,290.1205,0
174,641076,1271,6,1,1110,42.8,8.7,40,14.7,98.2,1.5,10,9,4,Yes,red,No,3,33,847.7705,1
175,791145,2182,6,3,208,58.1,8.7,4,24.5,87.1,1.71,6,1,5,Yes,red,No,2,38,899.0705,0
188,837927,1940,2,3,617,2,9,21,12.3,92.1,1.88,8,7,5,Yes,yellow,No,1,42,316.7205,1
196,690776,1549,5,3,463,38.4,7,18,1,96.5,1.8,9,10,3,Yes,blue,No,3,46,303.4205,1
198,776825,1600,5,2,406,17.6,7.7,100,6.3,86.2,1.33,1,9,2,Yes,red,No,2,16,206.5205,0
199,716638,1338,1,4,504,55,7.6,1,2.6,93.5,1.88,8,4,2,Yes,blue,No,3,12,40.2705,0
206,924785,2404,1,7,743,45.3,8.3,3,10.6,91.1,1.58,10,4,7,Yes,red,No,3,41,1245.8205,1
207,1017131,2701,3,3,535,1.7,9.8,74,0.9,94.5,1.48,9,5,1,Yes,blue,No,2,5,1530.8205,0
210,758316,1840,1,4,852,22.2,7.8,38,4.2,92.1,1.38,3,10,7,Yes,blue,No,3,16,969.3705,1
211,762486,1869,5,4,602,24.1,8.7,47,2.1,90.7,1.77,2,10,2,Yes,blue,No,2,1,318.6205,0
212,636198,1234,2,4,1030,22.8,7,81,0.5,94.1,1.69,6,6,10,Yes,red,No,1,11,760.3705,0
214,673073,2070,4,2,671,52.4,7,9,3.2,92.6,1.62,10,9,2,Yes,white,No,2,23,115.3205,0
217,674985,1993,2,5,709,49.3,6.9,22,6.7,89.6,1.82,6,6,3,Yes,yellow,No,1,61,806.9205,1
218,699185,1507,4,3,401,43.3,6.7,11,4,87.5,1.67,5,3,1,Yes,blue,No,1,18,1273.3705,1
224,760129,1300,2,5,648,14.1,8.9,6,14.9,94,1.06,10,4,3,Yes,red,No,2,46,918.0705,0
230,906946,2517,4,6,1095,22.5,8,14,13.2,92.4,1.58,2,2,10,Yes,yellow,No,2,4,388.9205,1
241,798591,1737,2,7,445,15.7,9,18,0.9,89.2,0.74,5,8,4,Yes,green,No,3,44,911.4205,1
247,731039,1459,5,5,1043,5.2,8,11,12.3,92.8,1.15,8,5,1,Yes,yellow,No,1,13,989.3205,1
250,910140,2088,1,3,1008,17.5,6.5,4,7.1,95.6,2.13,2,10,6,Yes,green,No,2,9,348.0705,0
254,649100,1071,4,1,672,52.4,8.7,12,4.8,98.5,1.35,3,8,3,Yes,red,No,1,23,1348.4205,1
256,661073,1210,5,4,311,38.6,9.2,48,10.4,89.2,1.16,9,10,5,Yes,yellow,No,2,57,604.5705,1
259,604352,1019,6,1,713,49.8,7.3,28,0.9,92.4,1.22,4,1,8,Yes,blue,No,2,-3,805.0205,0
260,1118901,3654,2,1,1323,22.6,9.4,54,10.3,97.2,1.46,10,10,5,Yes,yellow,No,1,25,392.7205,0
261,965632,2790,1,7,732,9.9,5.9,4,2.2,92,1.35,4,3,7,Yes,blue,No,2,40,1114.7205,1
264,846874,2083,5,7,1047,25.3,8.9,7,13,88.5,1.19,3,7,8,Yes,green,No,2,57,858.2205,0
265,974452,2731,6,3,1073,19.4,7.9,30,2.6,98.4,1.23,5,9,10,Yes,white,No,1,40,1207.8205,1
266,583824,1352,4,6,340,23.6,7.7,7,2.6,88.9,1.62,7,9,5,Yes,yellow,No,3,24,1346.5205,0
274,931538,2299,5,5,200,5.9,8.1,70,1.2,94.7,1.42,10,9,2,Yes,white,No,2,-2,260.6705,0
279,753784,1372,4,3,738,6.2,7.7,4,14.7,99,1.07,3,9,10,Yes,blue,No,1,12,1421.5705,0
280,721679,1850,3,3,744,15,6.9,3,2.1,95.9,0.92,6,10,1,Yes,green,No,3,38,565.6205,0
285,920173,3172,4,3,978,33.4,9.4,3,18.7,93.3,1.36,2,8,3,Yes,green,No,2,13,907.6205,0
287,678721,1176,6,5,619,37.5,9.1,20,1.8,94.7,1.14,9,6,3,Yes,red,No,1,26,80.1705,1
294,571600,1305,5,7,359,32.7,9.3,65,5.2,85.5,1.77,5,5,4,Yes,white,No,1,6,728.0705,1
307,853794,1721,5,4,200,25.9,9.6,0,2.4,93.1,1.16,7,9,5,Yes,yellow,No,2,6,1529.8705,1
308,703407,1336,5,4,370,48.1,8.6,55,13.6,96.8,1.55,3,4,2,Yes,white,No,2,57,1465.2705,0
309,577253,1380,2,3,200,48.1,6.8,100,2.5,98,1.18,1,4,10,Yes,red,No,3,60,951.3205,0
313,694593,1358,4,2,346,60.5,10,3,3.1,87.9,0.87,9,5,3,Yes,red,No,2,8,356.6205,0
314,865721,1923,3,5,592,29.4,8,25,0.9,85.5,1.71,9,3,7,Yes,yellow,No,2,22,261.6205,1
316,846160,1643,2,7,523,8.6,6.4,10,3,95.4,1.76,3,4,6,Yes,green,No,1,22,466.8205,0
318,825334,1666,6,7,788,46.4,9.9,21,5.7,96.4,1.02,7,2,5,Yes,blue,No,2,29,1090.0205,1
319,798247,1682,2,3,789,79.4,8.3,4,1.9,97.7,1.56,4,7,6,Yes,red,No,3,16,130.5205,0
320,1016425,2175,1,5,1247,5,8,3,5.9,93.2,1.36,3,10,3,Yes,white,No,2,18,1057.7205,0
323,1076154,2631,2,7,1538,7.8,9.6,5,7.3,96.1,1.57,6,10,5,Yes,yellow,No,2,-3,173.2705,1
325,636653,1929,4,6,200,60.5,6.3,60,4.1,98.5,1.27,5,6,6,Yes,white,No,1,-1,850.6205,1
326,871843,1794,4,3,557,4.7,7.7,19,2.9,89.2,1.35,4,2,8,Yes,red,No,1,3,1395.9205,1
337,860454,1504,2,1,475,16.6,7.7,22,12.3,92.7,1.18,5,4,5,Yes,white,No,1,15,1048.2205,1
343,517930,992,1,5,520,43.5,8.8,20,16,94.4,1.38,10,2,6,Yes,green,No,2,42,365.1705,1
347,607100,1635,5,4,333,15.8,9.4,22,39.9,99,2.04,8,5,4,Yes,yellow,No,1,5,220.7705,0
348,551289,833,2,2,200,21.9,9.4,8,33.9,95.5,2.15,4,6,9,Yes,white,No,3,40,359.4705,1
354,855306,2704,2,3,1161,15.5,9.5,20,36.3,87.8,1.57,8,5,8,Yes,yellow,No,1,60,307.2205,0
356,840083,2462,4,4,1512,34.3,6,17,1.1,99,0.65,4,5,2,Yes,blue,No,3,32,1099.5205,0
358,755446,1311,2,5,565,28,8.4,14,2.5,93.8,1.76,1,1,1,Yes,yellow,No,1,22,179.9205,0
360,441188,1635,1,2,246,50.2,5.7,91,3.3,89.8,1.78,5,6,4,Yes,red,No,3,23,315.7705,0
379,865342,2227,6,4,873,40.6,6.9,22,7.7,96,1.23,2,2,1,Yes,red,No,3,8,1078.6205,1
383,719465,1310,2,6,1041,36.7,8.3,6,4.7,95.6,1.45,4,5,5,Yes,yellow,No,1,32,335.7205,1
386,896365,1815,6,5,725,9.3,8.5,1,5.4,93.2,2,8,9,9,Yes,green,No,2,59,437.3705,0
391,556963,1409,4,5,200,19.9,8.4,15,13.8,86.3,1.44,8,10,3,Yes,yellow,No,3,15,945.6205,0
392,912266,1905,3,3,1087,28.9,8.5,6,3.1,92.6,1.1,4,3,6,Yes,white,No,1,38,1279.0705,0
395,629959,1098,2,3,488,14.5,8.9,29,10.6,84.7,1.29,4,1,2,Yes,white,No,1,51,556.1205,0
396,678834,2384,6,4,629,24.5,7.4,79,10.3,95.1,1.64,9,5,9,Yes,red,No,2,62,1277.1705,0
400,858427,2007,5,2,789,35.5,8.7,30,3.9,93.1,1.7,9,3,9,Yes,yellow,No,2,16,442.1205,0
410,1026030,2663,1,1,1330,12.4,8.7,26,0.5,92.2,1.21,7,6,4,Yes,yellow,No,2,55,656.8205,0
411,656403,1497,3,4,632,49.5,7.5,11,9.5,89.2,1.25,2,8,10,Yes,red,No,2,6,444.9705,1
414,880228,2446,3,4,676,37.7,7.4,3,7.2,92.5,0.95,10,2,3,Yes,blue,No,3,3,500.0705,0
415,751138,1404,4,1,336,16,7.1,3,7.1,95.7,1.45,9,10,6,Yes,yellow,No,2,36,1400.6705,1
418,696149,901,6,7,714,6.9,6.9,37,4.5,90.1,1.37,7,8,5,Yes,green,No,2,-5,976.9705,1
422,485166,1187,4,3,200,9.5,4.8,80,7.5,88.8,1.03,7,8,9,Yes,green,No,3,32,1242.9705,1
426,945803,2264,2,2,1493,11.1,8.3,30,0.5,96.2,1.24,7,7,5,Yes,green,No,2,32,530.4705,1
427,859221,2522,1,6,729,35.8,8.1,32,35.4,92.7,1.08,9,10,2,Yes,green,No,3,10,3.2205,1
437,847943,1764,3,3,704,8,9.7,85,1.1,91.8,0.5,6,6,7,Yes,blue,No,2,60,1397.8205,1
439,903876,2029,6,4,611,41.3,8.4,17,5.6,96.2,1.31,5,3,6,Yes,white,No,2,-6,883.8705,0
445,915674,2345,5,5,676,16.2,7.3,4,4.4,85.4,1.22,6,5,5,Yes,white,No,2,34,150.4705,1
448,1062802,3342,4,3,864,11.5,7.2,19,4.1,98.1,2.04,5,5,3,Yes,blue,No,3,42,777.4705,0
455,941066,2533,4,7,653,34.1,8.2,1,6.1,90.9,0.97,7,7,2,Yes,green,No,2,52,457.3205,0
461,848473,1777,3,5,225,13.8,7.4,8,1.4,97,1.53,2,5,6,Yes,blue,No,1,26,967.4705,0
462,951687,2267,4,5,967,12,7.4,8,24.5,92.7,1.41,9,10,4,Yes,blue,No,3,29,20.3205,1
463,955020,2636,2,4,972,22.5,9.3,11,7.4,90.7,1.44,4,9,1,Yes,yellow,No,3,-6,465.8705,1
465,392993,904,4,7,954,27.2,4.8,57,24.7,90.1,0.99,10,8,7,Yes,blue,No,3,36,726.1705,0
474,779167,1511,3,3,471,16.6,8.1,2,2.6,93.6,1.1,1,8,9,Yes,white,No,2,18,1160.3205,1
481,1212420,3574,4,4,950,40.7,9.6,2,6.8,91.1,1.73,3,9,7,Yes,yellow,No,2,10,1392.1205,0
484,916313,1823,6,6,761,3.3,7.6,22,3.5,89.7,1.37,4,6,1,Yes,white,No,3,62,502.9205,1
491,733006,1559,6,4,705,17.3,8,39,3.3,98.2,1.55,2,2,6,Yes,red,No,1,46,1293.3205,1
492,1070983,2574,3,3,862,6.3,6.3,24,2.1,99,0.95,1,5,2,Yes,yellow,No,3,38,543.7705,0
494,1211144,3731,5,7,1534,4,8.5,29,0.5,96.3,1.22,9,7,2,Yes,red,No,2,17,735.6705,0
497,843001,1721,5,2,374,20.5,8.7,14,0.7,93.1,1.57,1,3,3,Yes,red,No,2,60,1265.7705,1
498,751379,1433,5,2,1313,44.5,7.3,12,0.7,92.2,1.29,1,5,8,Yes,white,No,1,29,1110.9205,1
499,703226,835,1,4,496,6,8,9,6.5,92.5,0.88,3,8,8,Yes,green,No,3,-3,483.9205,1
500,1109960,3151,5,5,1339,5.7,9.2,16,39.6,93,0.9,9,3,7,Yes,yellow,No,1,55,1276.2205,0
2,818076,2169,5,2,765,40.7,9.1,60,0.8,87.5,1.08,7,7,4,Yes,red,No,2,6,660.6205,1
9,630245,1662,5,4,586,64.2,9.3,12,19.8,95.5,1.87,7,1,1,Yes,white,No,2,55,9.8705,0
11,889403,1887,5,2,384,39.7,7,2,2.1,93.1,1.26,9,4,2,Yes,yellow,No,2,23,417.4205,0
16,633597,1058,2,6,511,48.2,8.6,12,9.5,88.4,1.74,8,8,2,Yes,white,No,2,55,824.9705,1
21,818226,1386,2,6,662,16.9,7.5,2,2.8,90.8,1.77,10,5,7,Yes,blue,No,2,44,122.9205,1
26,787048,1453,4,4,976,25.5,8.6,25,5,87.5,1.64,9,6,7,Yes,yellow,No,2,52,529.5205,0
30,797932,1732,4,6,388,9.1,9.9,1,7.1,97.2,0.96,2,10,10,Yes,red,No,2,-1,767.9705,0
31,932660,2829,2,4,879,20.5,6.9,70,3.9,94,1.03,10,1,1,Yes,green,No,2,48,768.9205,1
32,772911,1385,5,5,490,42.4,6.9,35,10.1,94.7,1.09,4,9,9,Yes,white,No,2,7,370.8705,1
33,898410,2853,2,7,1313,44.5,6.7,22,1.4,87.8,1.84,6,10,9,Yes,red,No,1,17,313.8705,1
39,660546,1169,4,5,200,49,9.3,8,0.9,97,1.73,2,2,2,Yes,green,No,2,39,1301.8705,0
40,792969,2512,4,4,437,13,8.7,32,4.9,92.5,1.94,9,5,8,Yes,yellow,No,3,51,482.9705,0
46,525883,1003,4,6,200,45.6,8.4,3,8.2,95.8,0.63,3,7,10,Yes,yellow,No,2,4,398.4205,0
47,982727,3671,3,7,1467,26.7,8.7,35,23.8,88.9,1.63,9,5,10,Yes,green,No,3,30,535.2205,0
51,648457,1281,3,1,200,46.6,8.3,29,5.4,95.9,1.96,6,5,10,Yes,blue,No,2,6,887.6705,1
62,764115,1784,3,2,200,24.9,8.8,12,3.2,93,1.35,1,10,10,Yes,yellow,No,2,45,1324.6705,1
67,755034,2634,5,5,669,23.5,6.2,18,18.3,95.4,1.61,8,1,6,Yes,white,No,2,7,598.8705,0
79,671484,1123,4,6,631,4.3,7.7,5,5,90.6,1.07,7,3,9,Yes,blue,No,2,26,577.0205,1
96,554322,978,2,4,200,41.9,7.9,3,1,98.2,1.37,10,6,9,Yes,blue,No,3,42,924.7205,1
100,836487,2114,1,2,897,34.1,8.1,60,7.1,93,1.11,2,2,2,Yes,white,No,1,-6,1205.9205,1
102,1078713,1736,4,4,1268,19.2,9.6,10,0.9,88.3,1.74,2,7,3,Yes,green,No,1,3,913.3205,0
109,889290,2465,5,7,773,18,8.6,20,1.8,88.7,1.67,3,5,8,Yes,yellow,No,2,19,1099.5205,0
111,991271,2267,4,6,1566,22.3,9.1,4,0.8,99,1.5,4,4,1,Yes,blue,No,2,30,1517.5205,0
127,621944,2019,3,3,553,33.2,8.6,10,1,91.7,1.7,10,5,10,Yes,white,No,2,26,867.7205,1
131,709454,1389,2,3,241,4.7,7.8,7,6,86.9,1.17,9,9,2,Yes,red,No,2,44,1544.1205,0
133,647894,1898,2,4,591,39.1,6.7,2,11.3,87.7,0.82,4,9,4,Yes,red,No,2,11,1396.8705,1
134,746945,1998,3,4,513,60.3,9.1,21,3,90.8,1.49,1,7,2,Yes,red,No,2,51,731.8705,1
137,1190664,3734,2,1,1527,39.7,7.9,5,0.5,95.7,1.67,10,9,7,Yes,blue,No,3,57,64.0205,1
141,958535,2370,3,7,1545,10.6,8.8,1,5.5,92.3,1.48,7,3,10,Yes,blue,No,2,42,367.0705,1
148,1026402,3116,2,1,768,13.5,7.2,7,1.5,87.6,1.62,8,9,4,Yes,white,No,2,27,1423.4705,0
151,847551,1692,1,4,1028,8.9,7.8,44,12.1,91.7,0.84,2,2,4,Yes,green,No,3,0,1366.4705,0
152,781319,1853,3,3,244,22.5,9.1,9,13.2,88.8,1.15,8,6,2,Yes,white,No,2,22,1337.9705,0
157,1062082,2564,2,1,972,19.9,8.3,3,6.8,93.1,1.56,9,1,2,Yes,red,No,2,29,1280.0205,0
158,771678,1772,6,6,297,41.6,8.6,5,3.7,95.9,1.29,8,6,10,Yes,red,No,3,1,1500.4205,0
167,750707,2295,3,2,839,27.8,7.4,36,6.3,93.8,1.57,6,6,4,Yes,green,No,1,10,1015.9205,1
169,561829,982,1,2,200,38,8.5,3,14.4,90.9,0.5,4,4,7,Yes,blue,No,1,13,840.1705,0
170,994584,2871,5,4,690,21.6,8.9,21,4.3,90,1.39,9,10,6,Yes,green,No,3,49,1263.8705,0
177,695693,1917,5,3,529,46.8,7.7,30,1.6,85.4,0.79,3,2,3,Yes,green,No,1,19,377.5205,1
180,715219,1512,3,4,200,36.4,8.6,17,13.7,94.3,1.45,10,2,3,Yes,blue,No,3,19,545.6705,1
183,729318,1265,3,5,771,15.6,8.3,34,0.5,93,1.41,6,8,1,Yes,white,No,2,-2,1141.3205,1
188,769897,1512,5,7,317,13.6,6.9,16,5,92,1.55,5,5,3,Yes,white,No,2,2,1231.5705,0
190,883276,1697,5,7,402,18.6,8.6,1,5,90.1,1.63,6,5,4,Yes,blue,No,2,37,1225.8705,1
193,714018,2022,3,6,333,10,6.8,10,14.6,94,1.86,4,10,4,Yes,yellow,No,2,41,684.3705,1
194,583266,1248,2,7,775,42.2,6.6,27,9.7,94.2,1.04,8,7,8,Yes,red,No,2,33,603.6205,1
198,760074,1387,3,3,215,30.5,8.7,47,1.5,94.3,1.41,2,2,10,Yes,red,No,2,-4,1457.6705,0
199,904437,1735,4,6,991,26.1,8,14,0.6,95.8,0.87,2,6,8,Yes,yellow,No,1,33,425.0205,0
205,866567,1596,3,3,200,49.5,8.8,0,0.8,90.3,1.22,1,2,2,Yes,green,No,2,6,647.3205,0
206,500003,867,4,5,882,32.4,8.4,14,3.4,95.9,1.88,3,1,8,Yes,red,No,2,61,560.8705,1
209,826830,1373,1,3,787,14.2,5.1,4,2.2,94.2,1.16,6,10,7,Yes,blue,No,2,17,530.4705,1
216,849648,1551,1,3,200,11.6,8.7,11,18.2,97.1,1.78,4,10,6,Yes,blue,No,1,41,1313.2705,0
219,869272,2187,5,2,678,47.9,8,46,1.4,88.5,1.85,1,4,2,Yes,yellow,No,2,22,995.0205,1
222,919097,3289,2,5,1498,41.6,7.6,2,12.8,93.9,0.63,9,10,10,Yes,yellow,No,2,16,981.7205,0
223,835502,1376,6,1,638,29.3,6.9,19,6.1,96,1.59,4,2,9,Yes,green,No,3,21,860.1205,1
224,655128,1457,2,7,200,29.5,7,1,5.2,89.6,1.17,3,9,7,Yes,yellow,No,2,43,99.1705,0
227,384932,831,4,3,422,61.3,6.7,14,13,91.5,1.56,5,2,9,Yes,red,No,3,44,25.0705,1
228,944391,1660,6,4,710,29.8,8.8,2,0.8,96.3,0.67,10,1,5,Yes,red,No,2,55,1020.6705,1
230,729631,1767,2,6,764,17.8,8.7,1,9.7,91.2,1.24,10,5,3,Yes,white,No,2,20,834.4705,0
